MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60,RL,17.688150986510742,11228,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.382580120219422e+51,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,22.441548580916155,GLQ,11.097176265880746,61.779453201237956,1080.0,GasA,Ex,Y,SBrkr,7.016213720567151,1229.0672477459605,0.0,9.320566652962265,0.0,0.7097229221358835,2,1.0685785456566268,3,0.7509550520293038,Gd,2.433014249065653,Typ,0.9032993982514254,TA,Attchd,7.564816576870671e+56,Unf,3.0,678.0,TA,TA,Y,42.958487075978326,21.605038710157597,0.0,0.0,0.0,0.0,0.0,12,2008,WD,Normal
20,RL,20.276082475889595,8899,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.663577158603061e+51,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,12.832487842277795,Unf,0.0,109.6867347446832,1340.0,GasA,Ex,Y,SBrkr,7.23366128759512,0.0,0.0,8.67133602711397,0.0,0.0,2,0.0,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.557020265307174e+56,Fin,2.0,396.0,TA,TA,Y,27.625118948564253,8.285665756095147,0.0,0.0,0.0,0.0,0.0,8,2007,New,Partial
60,RL,20.453039060221702,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5.349544880760879,2.1124801668550033e+51,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,19.914934194124847,TA,TA,CBlock,TA,TA,No,ALQ,65.02845862575302,Unf,0.0,59.084170831596786,672.0,GasA,TA,Y,SBrkr,6.538304764526715,870.554911123044,0.0,8.73418828596248,0.0,0.0,1,1.0685785456566268,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.9032993982514254,TA,Attchd,6.6226599688038865e+56,Fin,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal
70,RL,22.50739286081315,22420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,4.680717059976833,1.2934083569711776e+51,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,223.20296208249627,Unf,0.0,40.05127665283329,1370.0,GasW,TA,N,FuseA,7.255986338528282,1525.5722734099234,0.0,9.651144062665162,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,TA,2.539562810013391,Typ,0.9032993982514254,Gd,Detchd,3.850395850975215e+56,Unf,3.0,864.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2007,WD,Normal
50,RL,17.880542565226317,8160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4.680717059976833,1.5510301626641224e+51,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,87.29061894118402,Unf,0.0,57.626300447820014,756.0,GasA,Fa,N,FuseF,6.656892159275379,442.786562624571,0.0,8.433103914144244,0.993262988983687,0.0,1,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.0,None,Detchd,4.706624384896802e+56,Unf,1.0,240.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,WD,AdjLand
20,RL,18.82410884963751,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.680717059976833,1.9486576782879885e+51,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,169.7877268086122,Unf,0.0,43.82074202219493,1056.0,GasA,Ex,Y,SBrkr,6.993565404170661,0.0,0.0,8.332009671286643,0.993262988983687,0.0,1,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.9032993982514254,Fa,Attchd,6.057285823960043e+56,Unf,1.0,304.0,TA,TA,Y,0.0,14.478723233445171,13.75089846064714,0.0,0.0,0.0,0.0,7,2010,WD,Normal
90,RM,21.15158271294811,7060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,3.9924581716553322,2.459890432404013e+51,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.776330375884857,TA,Gd,PConc,Gd,Gd,Gd,GLQ,248.7445546654982,Unf,0.0,12.067129076659928,1344.0,GasA,Ex,Y,SBrkr,7.23666661840305,0.0,0.0,8.675608489618522,1.9774609509109007,0.0,2,0.0,2,1.2485384754774442,TA,2.31578940582546,Typ,0.0,None,Attchd,7.836628686674305e+56,Fin,4.0,784.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Alloca
20,RL,21.754228002088695,16635,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5.349544880760879,2.0955349691040035e+51,2000,Gable,CompShg,CemntBd,CmentBd,Stone,15.882824712727803,Gd,TA,CBlock,Gd,TA,No,ALQ,239.97192402214924,Unf,0.0,50.50152187639791,1602.0,GasA,Gd,Y,SBrkr,7.413755422109571,0.0,0.0,8.928463333096332,0.0,0.7097229221358835,2,0.0,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,6.563958718057543e+56,Fin,2.0,529.0,TA,TA,Y,49.00685289320675,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
20,RL,24.765030789667176,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,3.9924581716553322,1.7392232967693275e+51,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,92.62339814289,988.0,GasA,Ex,Y,FuseA,6.926491547696265,0.0,0.0,8.237917293828039,0.0,0.0,1,0.0,2,0.7509550520293038,TA,1.672455069533555,Typ,0.0,None,Attchd,5.341828784853537e+56,RFn,2.0,520.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal
60,RL,21.495515593319897,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.4795820715653163e+51,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,29.413429321619578,Gd,TA,PConc,Gd,TA,No,GLQ,202.36592558866317,Unf,0.0,60.66665626711487,1470.0,GasA,Gd,Y,SBrkr,7.327029704443655,1407.7367135139245,0.0,9.654531135704271,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,7.906006931580624e+56,Fin,3.0,696.0,TA,TA,Y,0.0,12.688250261662061,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
20,RL,20.09816254151542,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.9924581716553322,1.7677924277434608e+51,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,12.251510934172375,TA,TA,CBlock,Gd,TA,No,LwQ,143.59363717962862,Unf,0.0,67.56168565519336,1196.0,GasA,Gd,Y,FuseA,7.1190456432739015,0.0,0.0,8.508858224921639,0.993262988983687,0.0,1,0.0,2,0.7509550520293038,TA,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,5.438913515157923e+56,RFn,1.0,297.0,TA,TA,Y,0.0,10.22265731589587,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal
60,RM,17.880542565226317,3378,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,6.001835562780168,1.629217512918225e+51,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,72.3567630927329,651.0,GasA,Gd,Y,SBrkr,6.589419278622282,813.8685134034349,0.0,8.72285924499554,0.0,0.0,1,1.0685785456566268,3,0.7509550520293038,TA,2.0385288463122158,Typ,1.6881471699168629,Gd,Detchd,5.014748353407121e+56,Unf,1.0,240.0,TA,TA,P,0.0,0.0,11.810257176480347,0.0,0.0,0.0,0.0,9,2009,WD,Normal
80,RL,19.859970462457728,12800,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,3.9924581716553322,2.30755157406366e+51,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,16.986644256019435,Gd,TA,PConc,Gd,TA,Gd,GLQ,277.05583782365517,Unf,0.0,0.0,1518.0,GasA,Gd,Y,SBrkr,7.4398589072165295,0.0,0.0,8.965918593763554,0.993262988983687,0.7097229221358835,2,0.0,2,0.7509550520293038,Gd,1.8700913302730977,Typ,0.9032993982514254,TA,Attchd,7.301914609660107e+56,Fin,2.0,569.0,TA,TA,Y,23.825051217661763,0.0,0.0,0.0,35.58543928527466,0.0,0.0,8,2009,WD,Normal
20,RL,20.978305486822507,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4.680717059976833,1.7822413704627677e+51,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,82.311605732821,Unf,0.0,70.22422412315966,907.0,GasA,Ex,Y,SBrkr,6.840306758981746,0.0,0.0,8.117463537341825,0.0,0.0,1,0.0,3,0.7509550520293038,TA,1.8700913302730977,Typ,0.0,None,Detchd,5.844147553839793e+56,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
20,RL,18.637758163278026,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.663577158603061e+51,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.744930572941968,Gd,TA,PConc,Gd,TA,No,GLQ,151.67880980511887,Unf,0.0,65.0365621445764,1208.0,GasA,Ex,Y,SBrkr,7.1291095700130285,0.0,0.0,8.523088653609364,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.557020265307174e+56,RFn,2.0,628.0,TA,TA,Y,28.53026316762455,11.409930376301826,0.0,0.0,0.0,0.0,0.0,9,2007,New,Partial
20,RL,29.215594854525815,11457,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,3.9924581716553322,2.2891435495024885e+51,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,205.1996447851692,Unf,0.0,53.08757799843998,1392.0,GasA,TA,Y,SBrkr,7.286435151878902,0.0,0.0,8.746451275296304,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,TA,Attchd,7.237548919269183e+56,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,13.293711422846481,0.0,0.0,0.0,0.0,3,2009,WD,Normal
160,RM,8.950868860795948,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,3.9924581716553322,1.996509307836043e+51,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,21.197911342282637,TA,TA,CBlock,TA,TA,No,ALQ,102.21931128339446,Unf,0.0,22.79127042077034,483.0,GasA,TA,Y,SBrkr,6.2060199515876455,595.7442774062604,0.0,8.236488235252377,0.0,0.0,1,1.0685785456566268,2,0.7509550520293038,TA,1.672455069533555,Typ,0.0,None,Detchd,6.221928444570852e+56,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,COD,Abnorml
50,RM,17.880542565226317,5586,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,5.349544880760879,1.3150560434988218e+51,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,87.71345568394828,901.0,GasA,Gd,Y,SBrkr,7.023651691068188,124.01176568445905,0.0,8.51123934716636,0.0,0.0,1,0.0,4,0.7509550520293038,TA,2.185434739020803,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,15.581673016471523,0.0,0.0,0.0,0.0,0.0,9,2008,ConLD,Abnorml
160,RM,9.795104634695283,1920,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,3.9924581716553322,1.996509307836043e+51,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,26.492082194907763,TA,TA,CBlock,TA,TA,No,ALQ,118.02169046373895,Unf,0.0,45.02781132823879,765.0,GasA,Ex,Y,SBrkr,6.668809457036446,713.1257504899813,0.0,8.697842783949266,0.993262988983687,0.0,1,1.0685785456566268,2,0.7509550520293038,TA,2.0385288463122158,Min1,0.0,None,Detchd,6.221928444570852e+56,Unf,2.0,440.0,TA,TA,Y,49.00685289320675,9.164406334939471,0.0,0.0,0.0,0.0,0.0,8,2007,WD,Normal
60,RL,24.765030789667176,10839,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9924581716553322,2.459890432404013e+51,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,89.14395785610832,926.0,GasA,Ex,Y,SBrkr,6.861193192040186,808.9448910398552,0.0,8.93026794260096,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,7.836628686674305e+56,Fin,2.0,470.0,TA,TA,Y,0.0,9.164406334939471,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
180,RM,8.950868860795948,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,5.349544880760879,2.0127030581163786e+51,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,122.38953036205915,Unf,0.0,28.103682241253587,630.0,GasA,Gd,Y,SBrkr,6.47334154062385,0.0,0.0,7.610176229049042,0.993262988983687,0.0,1,0.0,1,0.7509550520293038,TA,1.4328820332837795,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,25.38245826682767,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
60,RL,14.409522904156372,10667,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,4.680717059976833,2.4403454337999985e+51,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,101.83219553773131,ALQ,9.904614414892448,18.730372882184422,799.0,GasA,Ex,Y,SBrkr,6.747292707099459,1001.6037057606995,0.0,8.98082136510327,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,TA,Attchd,7.767824986321908e+56,RFn,2.0,550.0,TA,TA,Y,37.31976910951936,12.172165601031342,0.0,0.0,0.0,0.0,0.0,4,2009,ConLw,Normal
50,RM,13.744295707422278,4400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6.001835562780168,1.3150560434988218e+51,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,72.1587319909886,648.0,GasA,TA,Y,FuseA,6.627154672781523,450.0372608687134,0.0,8.412916432859149,0.0,0.0,1,0.0,2,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Detchd,7.366819954826054e+56,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,WD,Normal
45,RM,15.89447150077168,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,5.349544880760879,1.3820543215228305e+51,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,86.73119557240163,884.0,GasA,Gd,Y,SBrkr,6.836969049318199,0.0,0.0,8.112808785300759,0.0,0.0,1,0.0,2,0.7509550520293038,TA,1.672455069533555,Typ,0.0,None,Detchd,4.14315438692642e+56,Unf,1.0,180.0,TA,TA,Y,0.0,0.0,10.95909440521566,0.0,0.0,0.0,0.0,1,2009,WD,Normal
30,RL,13.744295707422278,4280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,4.680717059976833,1.2407413194295937e+51,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,97.92999018233147,Unf,0.0,19.554433632699354,440.0,GasA,TA,N,SBrkr,6.5707346832544635,0.0,0.0,7.743933222834025,0.0,0.0,1,0.0,2,0.7509550520293038,Gd,1.672455069533555,Typ,0.9032993982514254,Gd,Detchd,7.366819954826054e+56,Unf,1.0,352.0,Gd,TA,P,0.0,0.0,6.707074262330892,0.0,0.0,0.0,0.0,3,2007,WD,Normal
50,RL,19.193440994161723,12354,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6.001835562780168,1.3150560434988218e+51,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,74.51042912397862,684.0,GasA,Gd,Y,SBrkr,6.556122835363237,605.5006488907594,0.0,8.508858224921639,0.0,0.0,1,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Detchd,8.408124652151017e+56,Unf,2.0,528.0,TA,TA,Y,0.0,10.470819583472041,0.0,0.0,0.0,0.0,7.430116260947034,8,2009,ConLI,Normal
20,RL,25.54037662723499,15431,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,3.9924581716553322,2.6847927465774808e+51,2008,Hip,CompShg,VinylSd,VinylSd,Stone,19.776330375884857,Ex,TA,PConc,Ex,TA,Gd,GLQ,309.41963096406744,ALQ,11.139833185465681,81.02837061365369,3094.0,GasA,Ex,Y,SBrkr,7.822449566519994,0.0,0.0,9.520351518151315,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Ex,2.539562810013391,Typ,1.6881471699168629,Gd,Attchd,8.632397356358682e+56,Fin,3.0,672.0,TA,TA,Y,0.0,13.280563795230389,0.0,0.0,22.948326004456295,0.0,0.0,4,2009,WD,Normal
90,RL,23.49159309957006,12108,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3.2807823897062485,1.7534533296955778e+51,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,22.746096734311525,TA,TA,CBlock,TA,TA,No,ALQ,46.580368414780764,Unf,0.0,109.24420292555496,1440.0,GasA,TA,N,FuseF,7.306236231404491,0.0,0.0,8.774684519812238,0.0,0.0,2,0.0,4,1.2485384754774442,Fa,2.31578940582546,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Normal
50,RM,16.30339690914739,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5.349544880760879,1.4284829113824533e+51,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,97.51538750744504,1078.0,GasA,TA,Y,SBrkr,7.060041481621156,523.9482708633928,0.0,8.90205334179258,0.0,0.0,2,0.0,3,0.7509550520293038,TA,2.31578940582546,Typ,0.9032993982514254,Gd,Detchd,4.297288111538165e+56,Unf,2.0,360.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
120,RL,16.505531583747068,3922,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.9924581716553322,2.6425187759184894e+51,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,12.086004847672685,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,106.81208478607556,1258.0,GasA,Ex,Y,SBrkr,7.169995720160166,0.0,0.0,8.580973170467859,0.0,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.557020265307174e+56,Fin,3.0,648.0,TA,TA,Y,35.11964420234527,5.7785432696486785,0.0,0.0,0.0,0.0,0.0,6,2007,New,Partial
60,RL,19.73935780035551,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4016912872533763e+51,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,147.99379666935326,Unf,0.0,43.066307456116874,915.0,GasA,Ex,Y,SBrkr,6.8687805853825346,1176.7379233376887,0.0,9.182411597969494,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,7.6319233564580805e+56,Unf,2.0,493.0,TA,TA,Y,35.11964420234527,18.20685074638533,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
20,RL,20.276082475889595,9855,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,3.9924581716553322,1.7677924277434608e+51,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,115.47066181563345,1436.0,GasA,Fa,Y,SBrkr,7.467098360647018,0.0,0.0,9.005054309192884,0.0,0.0,1,0.0,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,5.438913515157923e+56,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,COD,Normal
20,RL,30.192642288006503,16492,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,4.680717059976833,1.9173560749034242e+51,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,73.53148972744113,Rec,11.95804336987001,65.95626184081665,1517.0,GasA,Ex,Y,SBrkr,7.579463710649562,0.0,0.0,9.167039287857504,0.0,0.0,2,1.0685785456566268,2,0.7509550520293038,Gd,2.0385288463122158,Mod,0.9032993982514254,Gd,Attchd,5.949816535076633e+56,Fin,2.0,578.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal
60,RL,20.489586915653494,11214,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4795820715653163e+51,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,89.37132832752587,930.0,GasA,Gd,Y,SBrkr,6.89331666933606,1120.7504205530713,0.0,9.165493563505985,0.0,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.539562810013391,Typ,0.9032993982514254,TA,Attchd,7.906006931580624e+56,Fin,2.0,431.0,TA,TA,Y,25.573434396036912,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal
50,RM,15.89447150077168,8600,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,4.680717059976833,1.513268732180036e+51,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,80.54033024059893,780.0,GasA,TA,Y,SBrkr,6.688364246866754,708.2222044808702,0.0,8.709360061935799,0.0,0.0,2,0.0,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,Gd,Detchd,4.58011556740734e+56,Unf,1.0,198.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal
50,RM,15.89447150077168,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,5.349544880760879,1.6560904554328475e+51,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,91.15793090269057,Unf,0.0,47.19910477728793,649.0,GasA,Ex,Y,SBrkr,6.548736823458111,595.7442774062604,0.0,8.493288184265682,0.0,0.0,1,1.0685785456566268,2,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Detchd,6.80174888855792e+56,Unf,1.0,308.0,TA,TA,Y,0.0,20.961022861957282,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal
30,RM,19.73935780035551,5684,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,6.001835562780168,1.4284829113824533e+51,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,82.54027626445793,813.0,GasA,Ex,Y,FuseA,6.730096354343332,0.0,0.0,7.9641617763259935,0.0,0.0,1,0.0,2,0.7509550520293038,Gd,1.8700913302730977,Typ,0.0,None,Detchd,4.37636797258537e+56,Unf,1.0,270.0,Fa,Fa,N,0.0,16.76020736986432,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal
20,RL,18.261565182863645,70761,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.062026056647107e+51,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,150.17542865255496,Unf,0.0,86.38262879530495,1533.0,GasA,TA,Y,SBrkr,7.369350952361584,0.0,0.0,8.864857036935112,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Gd,1.8700913302730977,Typ,1.6881471699168629,TA,Attchd,6.44802541300929e+56,Unf,2.0,576.0,TA,TA,Y,43.52760336016777,11.409930376301826,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Normal
